movie_id,person_id,position_id
4267,10269,6
4267,4044,6
4267,10270,6
4267,10072,6
4267,4841,7
4267,3440,8
4267,8190,9
4267,10271,10
4268,1268,1
4268,4336,6
4268,3971,7
4268,4846,7
4268,10272,7
4268,10273,8
4268,8238,9
4268,3887,10
4268,10274,8
4269,3912,1
4269,5118,6
4269,10275,7
4269,4052,8
4269,3862,9
4269,10276,10
4269,10277,10
4269,10278,10
4270,4832,1
4270,8244,6
4270,10279,7
4270,8071,8
4270,10036,8
4270,8272,9
4270,10280,9
4270,3935,10
3556,10281,8
4271,1236,1
4271,10282,6
4271,4168,7
4271,3949,8
4271,4192,9
4271,1236,10
4272,3785,1
4272,10283,7
4272,3703,8
4272,10053,9
4272,10050,10
4273,1263,1
4273,8239,7
4273,3832,8
4273,3833,8
4273,10284,9
4273,2130,10
4273,10285,8
4274,1237,1
4274,4065,6
4274,6423,6
4274,4833,7
4274,4425,7
4274,4046,8
4274,4008,9
4274,3704,10
4275,4948,1
4275,9568,6
4275,9367,6
4275,10286,7
4275,8281,8
4275,4302,9
4275,9398,10
4276,1271,1
4276,10287,7
4276,1568,8
4276,2514,9
4276,3887,10
4277,8207,1
4277,10288,7
4277,3987,8
4277,8291,9
4277,3935,10
4138,1287,8
4278,8384,1
4278,4073,6
4278,8384,7
4278,10289,8
4278,10290,8
4278,10291,8
4278,6295,9
4278,5107,10
4279,8384,1
4279,10292,6
4279,4208,7
4279,10293,7
4279,10294,7
4279,10290,8
4279,10295,9
4279,5107,10
4280,1681,1
4280,4184,6
4280,1681,7
4280,4286,8
4280,9413,9
4280,2615,10
4280,10296,10
4280,10297,10
4281,4024,1
4281,8361,6
4281,4024,7
4281,4027,8
4281,4028,9
4281,4417,10
4282,1263,1
4282,4073,6
4282,4200,7
4282,3832,8
4282,3833,8
4282,10284,9
4282,997,10
4282,10285,8
3574,1250,8
4283,4901,1
4283,10298,6
4283,4902,7
4283,10299,8
4283,10300,9
4283,10301,10
4284,4098,1
4284,10302,7
4284,10303,8
4284,9229,9
4284,10304,10
4285,1037,8
1940,1284,8
4286,4299,1
4286,10305,6
4286,4831,6
4286,10306,7
4286,10307,7
4286,4301,8
4286,4302,9
4287,4311,1
4287,4115,7
4287,4407,7
4287,3917,8
4287,4094,9
4287,5103,10
4288,2610,1
4288,1297,6
4288,8227,6
4288,2610,7
4288,4286,8
4288,4287,8
4288,10308,9
4288,4290,10
3588,1287,8
4289,5863,1
4289,5119,6
4289,1759,6
4289,10309,7
4289,8342,8
4289,2668,9
4289,997,10
4290,8384,1
4290,4924,7
4290,10290,8
4290,6295,9
4290,5152,10
4291,1295,1
4291,1295,7
4291,4352,8
4291,10310,9
4291,4353,10
4292,1236,1
4292,4930,7
4292,3949,8
4292,4191,8
4292,4192,9
4293,4387,1
4293,5119,6
4293,10311,7
4293,4387,7
4293,3993,8
4293,6295,9
4293,4388,10
4294,1288,1
4294,5119,6
4294,4185,6
4294,10312,7
4294,1258,8
4294,4126,9
4294,8061,10
4294,10313,10
4295,4246,1
4295,4324,6
4295,10314,6
4295,4185,6
4295,4323,7
4295,9639,8
4295,10308,9
4295,3887,10
4296,1244,1
4296,10110,6
4296,10108,6
4296,10315,6
4296,10316,7
4296,10317,7
4296,8237,8
4296,10318,9
4296,4159,10
4297,8307,1
4297,4390,6
4297,8307,7
4297,10319,8
4297,10320,8
4297,10267,9
4297,5297,10
4298,4204,1
4298,10321,6
4298,10108,6
4298,9368,7
4298,4205,8
4298,10322,9
4298,6531,10
4299,10323,1
4299,5118,6
4299,5119,6
4299,4931,7
4299,10324,8
4299,6065,9
4300,4377,1
4300,4324,6
4300,4308,6
4300,4378,7
4300,10325,8
4300,4362,9
4300,4414,10
4301,4948,1
4301,8400,7
4301,8401,7
4301,10326,7
4301,8281,8
4301,8403,8
4301,4302,9
4301,6791,10
4301,8299,10
4302,10327,1
4302,10327,7
4302,10328,8
4302,10329,9
4302,4166,10
4303,1082,8
4304,10330,1
4304,10331,6
4304,10332,6
4304,10330,7
4304,10333,8
4304,4488,9
4304,10334,10
4305,5223,1
4305,10335,7
4305,8413,8
4305,2181,8
4305,8414,9
4305,1772,10
755,4424,8
758,1109,8
4306,4451,1
4306,10336,6
4306,10337,6
4306,4450,7
4306,10338,8
4306,10339,9
761,4469,8
4307,10340,1
4307,321,6
4307,540,7
4307,10341,7
4307,10342,8
4307,287,9
4307,624,9
4307,10343,9
4307,10344,10
4307,157,10
4307,745,10
4307,10345,10
4307,156,10
4307,7397,10
4307,10346,12
4309,1135,12
4316,10347,12
4314,10348,12
4319,8415,12
4320,10349,12
4313,10147,12
4318,1140,12
4313,1141,12
4309,10350,12
4327,10352,12
4328,10149,12
4314,10353,12
4309,10354,12
4327,10355,12
4330,10356,12
4330,10357,12
4324,10358,12
4331,1144,12
4313,10359,12
4317,10360,12
4318,10361,12
4324,10362,12
4319,10363,12
4314,10364,12
4314,10365,12
4322,10366,12
4322,10367,12
4338,10368,12
4309,10369,12
4331,10370,12
4312,10371,12
4339,10372,12
4335,10373,12
4334,10374,12
4337,10375,12
4318,10376,12
4340,10377,12
4341,10378,12
4321,10366,12
4321,10367,12
4322,10371,12
4318,10379,12
4342,10380,12
4343,10381,12
4344,10368,12
4344,10382,12
4331,10383,12
4334,10368,12
4334,10384,12
4345,10378,12
4309,10385,12
4332,10365,12
4309,10386,12
4321,10387,12
4318,10388,12
4328,10389,12
4339,10389,12
4318,10390,12
4318,10391,12
4331,10392,12
4322,10375,12
4325,10365,12
4346,10393,12
4321,10394,12
4323,10365,12
4344,10384,12
4347,10395,12
4318,10396,12
4309,10397,12
4348,10371,12
4323,10366,12
4332,10398,12
4318,10399,12
4318,10400,12
4345,10395,12
4312,7322,12
4317,10365,12
4317,10398,12
4314,10401,12
4351,10402,12
4325,10401,12
4353,10389,12
4354,10403,12
4353,10404,12
4355,10405,12
4314,10406,12
4314,10392,12
4356,10381,12
4318,10407,12
4318,10408,12
4357,10409,12
4358,10410,12
4359,10365,12
4359,10411,12
4348,10385,12
4314,10389,12
4360,10365,12
4360,10412,12
4361,10401,12
4361,10365,12
4363,10376,12
4363,10413,12
4364,10401,12
4364,10365,12
4360,10411,12
4365,10388,12
4365,10413,12
4365,10376,12
4366,10381,12
4361,10411,12
4367,10414,12
4360,10394,12
4350,10415,12
4368,10371,12
4318,10416,12
4369,10417,12
4369,10418,12
4360,10401,12
4372,10419,12
4364,10411,12
4352,10420,12
4363,10416,12
4363,10408,12
4366,10369,12
4366,10421,12
4318,10381,12
4371,10369,12
4371,10397,12
4374,10381,12
4318,10413,12
4325,10411,12
4375,10422,12
4375,10389,12
4371,10416,12
4318,10423,12
4376,10367,12
4377,10424,12
4378,10424,12
4379,10371,12
4325,10425,12
4371,10426,12
4380,10427,12
4380,10428,12
4325,10429,12
4381,10430,12
4342,10431,12
4382,10369,12
4382,10397,12
4383,10424,12
4384,10376,12
4384,10396,12
4385,10427,12
4385,10428,12
4384,10388,12
4384,10423,12
4384,10413,12
4386,10428,12
4371,10432,12
4387,10427,12
4383,10373,12
4388,10433,12
4361,10375,12
4325,10392,12
4384,10432,12
4389,10368,12
4389,10434,12
4390,10373,12
4391,10435,12
4392,10436,12
4393,10437,12
4334,10375,12
4364,10423,12
4364,10388,12
4364,10438,12
4371,10439,12
4383,10427,12
4357,10389,12
4356,10440,12
4320,10381,12
4320,10441,12
4394,10373,12
4395,10436,12
4342,10393,12
4334,10371,12
4334,10442,12
4376,10389,12
4383,10443,12
4364,10396,12
4398,10444,12
4399,10389,12
4334,10436,12
4371,10445,12
4371,10421,12
4361,10397,12
4325,10440,12
4371,10446,12
4364,10447,12
4364,10448,12
4401,10449,12
4364,10445,12
4403,10450,12
4386,10373,12
4405,10389,12
4349,10451,12
4349,10452,12
4406,10411,12
4406,10429,12
4407,10392,12
4408,7322,12
4364,10418,12
4371,10392,12
4371,10453,12
4371,10449,12
4361,10444,12
4314,10397,12
4314,10372,12
4314,10454,12
4407,10389,12
4342,10411,12
4342,10455,12
4409,10389,12
4410,10373,12
4412,10456,12
4412,10457,12
4334,10417,12
4334,10458,12
4342,10459,12
4342,10427,12
4413,10460,12
4414,10411,12
4414,10429,12
4407,7322,12
4415,10444,12
4415,10461,12
4398,10462,12
4398,10463,12
4342,10371,12
4417,10464,12
4417,10465,12
4361,10389,12
4361,10450,12
4418,10451,12
4419,10373,12
4419,10466,12
4334,10408,12
4356,10426,12
4420,10467,12
4420,10468,12
4334,10469,12
4421,10367,12
4422,10470,12
4406,10454,12
4406,10466,12
4423,10381,12
4423,10441,12
4419,10471,12
4422,10472,12
4424,10473,12
4387,10474,12
4425,10450,12
4426,10475,12
4426,10476,12
4426,9364,12
4427,10446,12
4428,10477,12
4429,10478,12
4430,10479,12
4404,10427,12
4404,10480,12
4431,10481,12
4409,10455,12
4334,10426,12
4432,10441,12
4433,10462,12
4365,10426,12
4390,9364,12
4409,10482,12
4434,10483,12
4435,10482,12
4436,10484,12
4400,10478,12
4437,10479,12
4419,10485,12
4438,10469,12
4439,10486,12
4433,10487,12
4440,10482,12
4431,10488,12
4441,10489,12
4442,10490,12
4442,10491,12
4443,10490,12
4443,10492,12
4444,10493,12
4435,10485,12
4445,10494,12
4447,10495,12
4448,10487,12
4449,10496,12
4451,10497,12
4421,10498,12
4452,10499,12
4452,10500,12
4452,10472,12
4409,10501,12
4448,10501,12
4437,10483,12
4453,10494,12
4454,10502,12
4456,10503,12
4456,10481,12
4457,10504,12
4457,10505,12
4458,10506,12
4434,10507,12
4441,10508,12
4398,10487,12
4404,10449,12
4460,10509,12
4461,10494,12
4462,10510,12
4463,10511,12
4463,10512,12
4464,10513,12
4342,10514,12
4465,10515,12
4448,10516,12
4466,10517,12
4466,10518,12
4449,10502,12
4467,10519,12
4468,10515,12
4468,10520,12
4468,10500,12
4459,10441,12
4448,10521,12
4434,10522,12
4469,10494,12
4431,10523,12
4436,10472,12
4470,10524,12
4471,10525,12
4472,10526,12
4473,10513,12
4460,10522,12
4102,10527,12
4474,10528,12
4475,10529,12
4431,10530,12
4476,10531,12
4441,10532,12
4440,10533,12
4477,10493,12
4478,10522,12
4448,10534,12
4466,10494,12
4427,10535,12
4479,10536,12
4433,10483,12
4472,10537,12
4433,10538,12
4468,10539,12
4481,10531,12
4482,10540,12
4484,10541,12
4485,10542,12
4486,10543,12
4448,10544,12
4488,10545,12
4490,10546,12
4464,10496,12
4491,10547,12
4492,10548,12
4493,10549,12
4494,10472,12
4495,10550,12
4483,10532,12
4496,10524,12
4497,10551,12
4458,10517,12
4498,10552,12
3847,10553,12
4499,10513,12
4500,10554,12
4501,10555,12
4502,10556,12
4503,10557,12
4494,10558,12
4504,10559,12
4503,10560,12
4480,10561,12
4482,10562,12
4505,10563,12
4492,10564,12
4506,10565,12
4496,10543,12
4467,10566,12
4494,10562,12
4507,10567,12
4503,10568,12
4508,10569,12
4509,10570,12
4494,10531,12
4510,10562,12
4510,10571,12
4511,10572,12
4499,10573,12
4476,10556,12
4512,10574,12
4513,10575,12
4514,10530,12
4511,10576,12
4515,10577,12
4516,10578,12
4481,10579,12
4517,10580,12
4518,10509,12
4519,10514,12
4520,10582,12
4521,1035,12
4521,10583,12
4522,4247,12
4522,10584,12
4523,10585,12
4524,10586,12
4525,10587,12
4526,1041,12
4526,10589,12
4527,10590,12
4528,10590,12
4529,10591,12
4530,10592,12
4530,10557,12
4531,10584,12
4532,10593,12
4533,10132,12
4534,1046,12
4534,10594,12
4535,10595,12
4536,10596,12
4537,10597,12
4532,1049,12
4532,10597,12
4538,1050,12
4538,10598,12
4539,10599,12
4532,10600,12
4540,10601,12
4540,10602,12
4541,1051,12
4541,10603,12
4542,10597,12
4543,10584,12
4544,10604,12
4545,10605,12
4546,1054,12
4546,10606,12
4547,10607,12
4532,10582,12
4523,10608,12
4536,10583,12
4548,1055,12
4548,10609,12
4549,10600,12
4550,10610,12
4551,1060,12
4551,10611,12
4552,10599,12
4553,10612,12
4553,10613,12
4554,10614,12
4523,1072,12
4523,10615,12
4555,1069,12
4555,10616,12
4556,1070,12
4556,10617,12
4527,10600,12
4557,10618,12
4513,1080,12
4513,10567,12
4558,10619,12
4559,10620,12
4560,10621,12
4561,10607,12
4548,10622,12
4562,10623,12
4523,10624,12
4563,10625,12
4564,1101,12
4564,10626,12
4564,10627,12
4565,10628,12
4566,10132,12
4559,1103,12
4559,10590,12
4567,10629,12
4567,10630,12
4568,10605,12
4569,10604,12
4570,10631,12
4527,10599,12
4571,1121,12
4571,10594,12
4572,10602,12
4548,1123,12
4548,10607,12
4573,10632,12
3052,10633,12
4575,10634,12
4575,1157,12
4577,10635,12
4578,10636,12
4575,727,12
4581,10637,12
4580,10638,12
4582,10639,12
4583,10640,12
4586,10641,12
4586,4570,12
4579,10642,12
4588,10643,12
4575,1163,12
4580,1799,12
4586,10644,12
4579,4576,12
4582,10645,12
4590,10646,12
4582,10647,12
4580,10648,12
4592,10649,12
4586,10650,12
4579,10651,12
4586,10652,12
4596,10653,12
4586,3307,12
4575,10654,12
4579,10655,12
4597,10656,12
4586,10657,12
4575,10658,12
4582,10659,12
4585,10660,12
4582,8754,12
4575,10661,12
4579,10662,12
4585,1174,12
4586,10663,12
4603,10664,12
4606,10665,12
4575,10666,12
4607,1175,12
4603,10667,12
4608,10668,12
4609,10669,12
3052,10670,12
4611,10671,12
4396,1178,12
4603,10672,12
4579,891,12
4575,10673,12
4575,10674,12
4616,10675,12
4575,10676,12
4575,10677,12
4618,1182,12
4575,10678,12
4612,10679,12
4603,10680,12
4575,10681,12
4603,10682,12
4575,10683,12
4611,10684,12
4575,10685,12
4586,10686,12
4625,10687,12
4396,10688,12
4608,10689,12
4579,10690,12
4621,900,12
4627,10691,12
4629,10692,12
4630,909,12
4608,10693,12
4622,10694,12
4632,910,12
4634,10695,12
4575,912,12
4609,914,12
4574,8934,12
4626,916,12
4638,919,12
4627,10696,12
4624,4699,12
4634,10697,12
4575,10698,12
4644,9960,12
4640,10699,12
4633,10700,12
4638,938,12
4654,10701,12
4644,4743,12
4655,1215,12
4657,10702,12
4468,10703,12
4660,945,12
4645,10704,12
4628,947,12
4626,10705,12
4665,949,12
4665,953,12
4668,10706,12
4638,10707,12
4670,10708,12
4671,956,12
4656,10709,12
4674,8085,12
4645,969,12
4677,10710,12
4683,976,12
4684,974,12
4685,10711,12
4686,1240,12
4691,981,12
4693,10713,12
4472,10714,12
4682,987,12
4682,10715,12
4697,10716,12
4659,10717,12
4700,1001,12
4490,1005,12
4638,10719,12
4659,1002,12
4703,1004,12
4682,1006,12
4703,1008,12
4703,10720,12
4705,1009,12
4687,10721,12
4682,10722,12
4708,10723,12
4709,10724,12
4694,10725,12
4682,10726,12
4715,10727,12
4716,10728,12
4659,4247,12
4708,10729,12
4687,10730,12
4723,1046,12
4638,1049,12
4707,10601,12
4659,1051,12
4718,1054,12
4719,1057,12
4726,1055,12
4711,10731,12
4718,4953,12
4682,1060,12
4682,1069,12
4727,1070,12
4708,1072,12
4728,1080,12
4681,10732,12
4732,4424,12
4659,10733,12
4708,1122,12
4699,10734,12
3339,10736,14
4737,10737,14
4738,10738,1
4738,7856,6
4738,10739,7
4738,10740,8
4738,3700,9
4738,3704,10
4738,10741,14
4739,5438,1
4739,10742,6
4739,3769,6
4739,10009,7
4739,10743,8
4739,10744,9
4739,7946,10
4739,10745,14
4739,10746,14
3440,10747,14
4090,10748,14
4090,10749,14
4740,10750,1
4740,10750,6
4740,10750,7
4740,10751,8
4740,10750,9
4740,3648,10
4740,10752,14
4741,7947,1
4741,10753,6
4741,3643,7
4741,2128,8
4741,7841,9
4741,10754,10
4741,3624,10
4741,10755,14
4741,10756,14
4742,4676,1
4742,10757,6
4742,4778,7
4742,10758,8
4742,3566,9
4742,10759,10
4742,10752,14
4742,10760,14
3464,10761,14
4743,8936,1
4743,10762,6
4743,7874,7
4743,10763,8
4743,3471,9
4743,5936,10
4743,10764,14
4744,10765,1
4744,10766,7
4744,5116,8
4744,6143,9
4744,3887,10
4744,10767,14
4744,10768,14
4745,1569,1
4745,10220,6
4745,3944,7
4745,9260,8
4745,8103,9
4745,3843,10
4745,10752,14
4745,10746,14
4746,991,1
4746,10769,7
4746,7949,8
4746,8161,9
4746,6208,10
4746,906,10
4746,10770,10
4746,10771,14
4746,10772,14
4747,10773,1
4747,10774,7
4747,3565,8
4747,3784,9
4747,8036,10
4747,10755,14
4748,1204,1
4748,3777,6
4748,3707,7
4748,10775,8
4748,3639,9
4748,3657,10
4748,10776,14
4749,5073,1
4749,10777,6
4749,10778,7
4749,9159,7
4749,10775,8
4749,10779,9
4749,4290,10
4749,10780,14
4749,10781,14
4749,10782,14
4750,7992,1
4750,10783,6
4750,10784,7
4750,10785,7
4750,7996,8
4750,10786,8
4750,10783,8
4750,10787,9
4750,10788,10
4750,10755,14
4751,7852,1
4751,2912,6
4751,10789,7
4751,10790,7
4751,3792,8
4751,3793,8
4751,1569,9
4751,4290,10
4751,10791,14
4751,10792,14
4245,10793,14
4245,10794,14
4245,10795,14
4752,3844,1
4752,5133,6
4752,3846,7
4752,10796,8
4752,3476,9
4752,3849,10
4752,10797,14
4752,10798,14
4753,10799,1
4753,10799,7
4753,10800,8
4753,10801,9
4753,3989,10
4753,10749,14
4753,10802,14
4753,10803,14
838,3482,1
838,10804,6
838,3606,7
838,10010,8
838,10805,9
838,10806,10
838,10746,14
838,10807,14
4755,5073,1
4755,8143,6
4755,5075,7
4755,3655,8
4755,10808,9
4755,4290,10
4755,10780,14
4755,10741,14
4104,10741,14
4104,10809,14
3820,10810,14
3820,10811,14
3820,10812,14
4756,4701,1
4756,10813,6
4756,10814,6
4756,10815,7
4756,10816,8
4756,8176,9
4756,10817,10
4756,10818,14
4756,10819,14
4756,10820,14
4757,903,1
4757,9989,6
4757,9469,7
4757,9295,8
4757,7967,8
4757,2514,9
4757,4056,10
4757,10812,14
4757,10746,14
4757,10821,14
4758,5073,1
4758,149,6
4758,10822,7
4758,4995,8
4758,10808,9
4758,4290,10
4758,10780,14
4758,10823,14
4758,10741,14
4106,10780,14
4106,10812,14
4106,10824,14
4759,8087,1
4759,5118,6
4759,10825,7
4759,10826,7
4759,8089,8
4759,9195,9
4759,3887,10
4759,10812,14
4759,10780,14
4759,10827,14
1871,10764,14
1871,10828,14
3498,10810,14
3498,10821,14
3498,10829,14
4760,5073,1
4760,8143,6
4760,10830,7
4760,4995,8
4760,10808,9
4760,3887,10
4760,10755,14
4760,10780,14
4760,10827,14
3504,10831,14
3504,10832,14
3504,10829,14
4761,4409,1
4761,10833,6
4761,9989,6
4761,4805,7
4761,8111,8
4761,3848,9
4761,8147,10
4761,10834,14
4761,10756,14
4761,10835,14
1877,10836,14
1877,10837,14
1877,10838,14
4762,3823,1
4762,3824,6
4762,9989,6
4762,3825,7
4762,10839,8
4762,10840,9
4762,10841,10
4762,10802,14
4762,10842,14
4763,7921,1
4763,10843,6
4763,10844,6
4763,10845,7
4763,10846,7
4763,10847,8
4763,10848,9
4763,841,10
4763,10812,14
4763,10776,14
4763,10849,14
4764,8215,1
4764,10784,7
4764,10785,7
4764,5014,7
4764,7896,8
4764,8090,9
4764,3522,10
4764,10755,14
4764,10850,14
4765,2074,1
4765,9758,7
4765,2076,8
4765,3942,9
4765,2078,10
4765,10821,14
4765,10851,14
4766,10852,1
4766,10853,6
4766,10854,7
4766,10855,7
4766,10856,8
4766,7923,9
4766,906,10
4766,10752,14
4766,10857,14
4766,10858,14
3525,10755,14
3525,10850,14
4767,8204,1
4767,10859,7
4767,4067,8
4767,8209,9
4767,4077,10
4767,10860,14
4767,10861,14
4767,10862,14
3520,10863,14
3520,10812,14
3520,10864,14
3527,10865,14
1891,10838,14
1891,10866,14
1891,10831,14
3530,10860,14
3530,10861,14
1896,10867,14
1896,10868,14
4768,9360,1
4768,4336,6
4768,10869,7
4768,5240,7
4768,9363,8
4768,10870,9
4768,10871,10
4768,10746,14
4768,10872,14
4769,8087,1
4769,1617,7
4769,962,8
4769,10873,9
4769,3989,10
4769,10812,14
4770,10874,1
4770,1282,6
4770,10875,6
4770,10876,7
4770,10877,8
4770,3915,9
4770,10878,10
4770,10879,10
4770,10755,14
4771,10880,1
4771,10881,6
4771,10882,7
4771,10036,8
4771,10883,9
4771,3887,10
4771,10746,14
4771,10884,14
4772,10885,1
4772,10886,7
4772,4766,8
4772,10887,9
4772,6933,10
4772,10888,14
4772,10889,14
3544,10890,14
3546,10812,14
3546,10849,14
4128,10891,14
4128,10892,14
3548,10893,14
3548,10894,14
4773,8219,1
4773,3812,6
4773,10895,6
4773,993,7
4773,10021,8
4773,9195,9
4773,10896,10
4773,10897,14
4773,10898,14
3552,10899,14
4269,10884,14
4269,10827,14
4774,5134,1
4774,4848,7
4774,4851,7
4774,10900,8
4774,8294,8
4774,742,8
4774,8385,9
4774,10896,10
4774,10780,14
4774,10901,14
3558,10902,14
3558,10903,14
3559,10904,14
3559,10905,14
4775,5485,1
4775,10906,6
4775,10907,6
4775,10908,7
4775,5485,8
4775,4292,9
4775,5485,10
4775,10909,14
4775,10910,14
4776,5064,1
4776,10911,6
4776,10912,7
4776,10913,7
4776,10914,8
4776,9195,9
4776,5068,10
4776,10915,14
4776,10916,14
4273,10850,14
4273,10917,14
4777,3626,1
4777,10918,6
4777,3626,7
4777,9375,8
4777,10919,8
4777,9296,9
4777,3704,10
4777,10920,14
4777,10921,14
1922,10922,14
1922,10923,14
4778,1244,1
4778,10924,7
4778,8265,8
4778,963,9
4778,3989,10
4778,10892,14
4778,10925,14
4779,10926,1
4779,8360,6
4779,10927,7
4779,10928,7
4779,10929,8
4779,963,9
4779,4159,10
4779,10930,14
4779,10903,14
4780,10931,1
4780,10932,6
4780,1761,6
4780,9489,6
4780,10933,7
4780,10934,8
4780,10935,9
4780,10936,10
4780,10937,14
4780,10938,14
4781,10939,1
4781,10875,7
4781,10940,7
4781,10941,8
4781,10942,9
4781,3522,10
4781,10755,14
4781,10930,14
4782,5134,1
4782,4848,7
4782,4851,7
4782,10900,8
4782,8294,8
4782,8385,9
4782,997,10
4782,10780,14
4782,10901,14
3571,10812,14
4144,10943,14
4144,10866,14
4783,1296,1
4783,2611,6
4783,1296,7
4783,4196,8
4783,4197,9
4783,4290,10
4783,10944,14
4783,10945,14
4784,8343,1
4784,8344,6
4784,10946,7
4784,10947,7
4784,8345,8
4784,5132,8
4784,8346,9
4784,4166,10
4784,10948,14
4784,10949,14
4784,10950,14
4785,5499,1
4785,10951,6
4785,10099,6
4785,5499,7
4785,9603,8
4785,9604,9
4785,10952,10
4785,10892,14
4785,10925,14
4786,4293,1
4786,1271,6
4786,10953,6
4786,10954,6
4786,10955,6
4786,4083,7
4786,8201,8
4786,10956,9
4786,5215,10
4786,10957,14
4786,10865,14
4787,10958,1
4787,10959,6
4787,10960,7
4787,10961,8
4787,4132,9
4787,10962,10
4787,10963,14
4788,3912,1
4788,10964,6
4788,10965,7
4788,4052,8
4788,3862,9
4788,4054,10
4788,10884,14
4788,10966,14
4788,10827,14
4789,10967,1
4789,1085,6
4789,1759,6
4789,1026,6
4789,1761,6
4789,1762,6
4789,10968,7
4789,6371,8
4789,10263,9
4789,2130,10
4789,10969,14
4789,10970,14
4790,9713,1
4790,1761,6
4790,10971,6
4790,10972,7
4790,10973,7
4790,8259,8
4790,10974,9
4790,10975,10
4790,10976,14
4790,10977,14
4790,10821,14
4791,10082,1
4791,4841,7
4791,4328,8
4791,8291,9
4791,1030,10
4791,10978,14
4791,10979,14
4791,10980,14
49,10860,14
49,10981,14
4792,10982,1
4792,10983,6
4792,10984,7
4792,2614,8
4792,10085,9
4792,4290,10
4792,10915,14
4792,10985,14
4792,10901,14
4793,1268,1
4793,4336,6
4793,3971,7
4793,4846,7
4793,1296,7
4793,10986,8
4793,8238,9
4793,3887,10
4793,10987,14
4793,10988,14
4793,10916,14
1950,10989,14
1950,10990,14
4794,10991,1
4794,10992,7
4794,4058,7
4794,10993,8
4794,10994,9
4794,797,10
4794,10995,14
4795,5134,1
4795,8309,6
4795,10996,7
4795,4848,7
4795,4851,7
4795,10997,8
4795,10900,8
4795,10998,9
4795,997,10
4795,10950,14
4795,10999,14
1954,11000,14
1954,10969,14
1953,10903,14
1953,11001,14
4796,7301,1
4796,8364,6
4796,11002,7
4796,4397,8
4796,10900,8
4796,9439,8
4796,4376,9
4796,11003,10
4796,11004,14
4796,11005,14
4158,11006,14
4158,11007,14
4158,11008,14
4797,11009,1
4797,11010,6
4797,4419,6
4797,11011,6
4797,5233,6
4797,4073,6
4797,4439,6
4797,11012,7
4797,11013,10
4797,11014,14
4797,11015,14
4294,11016,14
4294,11017,14
4294,11018,14
4798,11019,1
4798,4210,8
4798,11020,9
4798,5297,10
4798,11021,14
4798,11022,14
4798,11023,14
4799,11024,1
4799,11025,6
4799,11024,7
4799,11026,8
4799,11027,9
4799,11028,10
4799,11015,14
4799,11014,14
4800,11029,1
4800,9747,6
4800,8344,6
4800,11030,7
4800,11031,7
4800,11032,8
4800,11033,9
4800,4166,10
4800,10950,14
4800,11034,14
4161,10930,14
4161,11035,14
4161,11036,14
4801,3864,1
4801,4074,7
4801,8313,8
4801,1029,9
4801,2130,10
4801,11037,14
4801,11038,14
4802,11039,1
4802,11040,6
4802,4324,6
4802,10911,6
4802,11041,7
4802,11042,7
4802,8330,8
4802,4280,9
4802,4460,10
4802,11043,14
1971,10812,14
1971,11044,14
1971,11045,14
4803,11046,1
4803,11047,6
4803,11048,7
4803,11049,7
4803,11050,8
4803,11051,9
4803,11052,10
4803,11053,14
4803,11054,14
4804,11055,1
4804,4916,7
4804,8283,8
4804,996,9
4804,10118,10
4804,10865,14
4804,11056,14
4804,11057,14
750,11058,14
750,11059,14
750,11060,14
3612,11061,14
3612,11062,14
4805,11063,1
4805,1085,6
4805,8312,6
4805,11064,7
4805,8313,8
4805,11065,9
4805,8158,10
4805,11066,14
4806,11067,1
4806,8094,7
4806,11068,7
4806,11069,7
4806,10900,8
4806,11070,9
4806,11071,10
4806,11072,14
4806,11043,14
4806,11005,14
1974,11073,14
1974,11074,14
1974,11075,14
3516,11076,1
3516,11077,7
3516,8406,8
3516,4459,9
3516,11078,10
3516,11079,10
3516,11080,14
3516,11081,14
3516,11082,14
4808,1263,1
4808,1282,6
4808,4373,7
4808,11083,8
4808,6315,9
4808,997,10
4808,11084,10
4808,11085,14
4808,11086,14
4808,11045,14
3615,11087,14
3615,11088,14
3615,11089,14
3037,11090,1
3037,11091,6
3037,11092,6
3037,8056,6
3037,11093,7
3037,11094,8
3037,11095,9
3037,5193,10
3037,10969,14
3037,11096,14
3037,11097,14
4809,4365,1
4809,11098,7
4809,8345,8
4809,11099,9
4809,5165,10
4809,11100,14
4809,11101,14
4809,11102,14
4810,9430,1
4810,10785,7
4810,10784,7
4810,11103,7
4810,11104,8
4810,11105,9
4810,11106,10
4810,11107,14
4810,11108,14
4810,11109,14
4811,4204,1
4811,8412,7
4811,4380,7
4811,4205,8
4811,10322,9
4811,4388,10
4811,11110,14
4811,11073,14
4811,11111,14
4812,4975,1
4812,10141,6
4812,10142,6
4812,4974,7
4812,4833,7
4812,8342,8
4812,4284,9
4812,997,10
4812,11112,14
4812,11014,14
4812,11015,14
4813,991,1
4813,2664,6
4813,4794,7
4813,11113,7
4813,3869,8
4813,8385,9
4813,5068,10
4813,11053,14
4813,11114,14
4813,11115,14
4814,2179,1
4814,1093,6
4814,11116,7
4814,2181,8
4814,2182,9
4814,4315,10
4814,10963,14
4814,11117,14
4814,11118,14
504,4979,1
504,11119,6
504,4980,7
504,11120,8
504,10128,9
504,8394,10
504,11121,14
504,11122,14
4815,11123,1
4815,4998,7
4815,11124,8
4815,11125,8
4815,4284,9
4815,4166,10
4815,11073,14
